Fecha,Visita,Local,Carreras_Visita,Carreras_Local,Hits_Visita,HR_Visita,Hits_Local,HR_Local,Pitcher_Visita,Pitcher_Local,Gana_Local
2022-05-28,SFN,CIN,2,3,12,1,5,1,wooda002,gutiv001,1
2022-05-28,MIA,ATL,4,1,8,1,5,0,alcas001,davit005,0
2022-05-28,LAN,ARI,3,2,10,1,5,0,gonst001,kellm002,0
2022-05-29,BAL,BOS,2,12,7,0,15,5,zimmb002,piven001,1
2022-05-29,NYA,TBA,2,4,9,2,2,2,sevel001,mccls003,1
2022-05-29,HOU,SEA,2,1,6,1,5,0,garcl007,gonzm005,0
2022-05-29,TEX,OAK,5,6,7,2,14,0,dunnd001,kaprj001,1
2022-05-29,KCA,MIN,3,7,7,0,11,3,greiz001,grays001,1
2022-05-29,CHN,CHA,4,5,5,0,10,0,strom001,ceasd001,1
2022-05-29,TOR,ANA,11,10,13,1,12,4,berrj001,sandp002,0
2022-05-29,CLE,DET,1,2,7,0,4,2,mcket001,rodre005,1
2022-05-29,MIL,SLN,8,0,13,3,4,0,burnc002,mikom001,0
2022-05-29,PIT,SDN,2,4,5,0,8,2,contr001,gorem001,1
2022-05-29,COL,WAS,5,6,10,1,9,2,freek001,grayj004,1
2022-05-29,PHI,NYN,4,5,5,1,7,1,wheez001,bassc001,1
2022-05-29,SFN,CIN,6,4,6,1,8,1,cobba001,mahlt001,0
2022-05-29,MIA,ATL,3,6,7,2,11,3,herne002,friem001,1
2022-05-29,LAN,ARI,3,1,4,1,8,0,andet002,daviz001,0
2022-05-30,TBA,TEX,5,9,10,0,13,2,rasmd002,ottog001,1
2022-05-30,HOU,OAK,5,1,6,3,2,0,valdf001,blacp001,0
2022-05-30,MIN,DET,5,7,10,3,13,1,bundd001,brieb001,1
2022-05-30,KCA,CLE,3,7,9,1,8,2,heasj001,plesz001,1
2022-05-30,BAL,BOS,10,0,14,3,4,0,wellt003,hillr001,0
2022-05-30,SDN,SLN,3,6,11,0,10,2,martn002,naugp001,1
2022-05-30,SFN,PHI,5,4,6,3,5,3,webbl001,gibsk002,0
2022-05-30,WAS,NYN,5,13,10,0,16,3,fedde001,peted003,1
2022-05-30,PIT,LAN,6,5,9,2,10,3,thomz001,buehw001,0
2022-05-30,MIA,COL,1,7,5,1,10,0,lopep002,feltr001,1
2022-05-30,MIL,CHN,3,1,3,2,6,1,ashba003,smyld001,0
2022-05-30,ATL,ARI,2,6,8,1,7,1,stris002,gallz001,1
2022-05-31,CHA,TOR,5,6,13,1,12,2,gioll001,gausk001,1
2022-05-31,TBA,TEX,0,3,3,0,7,2,yarbr001,perem004,1
2022-05-31,HOU,OAK,3,1,7,1,8,0,javic001,montf001,0
2022-05-31,ANA,NYA,1,9,7,1,13,2,syndn001,montj004,1
2022-05-31,MIN,DET,0,4,3,0,5,1,sandc001,wentj001,1
2022-05-31,KCA,CLE,3,8,7,0,12,1,lyncd001,quanc001,1
2022-05-31,ATL,ARI,7,8,14,1,12,1,mortc002,casth002,1
2022-05-31,SEA,BAL,10,0,13,0,5,0,kirbg001,bakeb001,0
2022-05-31,SDN,SLN,2,3,5,1,7,0,snelb001,waina001,1
2022-05-31,SFN,PHI,7,4,12,1,9,0,junij001,suarr001,0
2022-05-31,WAS,NYN,0,10,7,0,17,2,corbp001,willt002,1
2022-05-31,PIT,LAN,5,3,11,2,4,1,kellm003,uriaj001,0
2022-05-31,MIL,CHN,7,8,7,1,12,3,lauee001,steej002,1
2022-05-31,CIN,BOS,2,1,8,0,4,0,castl003,wachm001,0
2022-06-01,SEA,BAL,2,9,8,1,10,4,ray-r002,bradk001,1
2022-06-01,TBA,TEX,4,3,6,1,10,2,sprij001,grayj003,0
2022-06-01,HOU,OAK,5,4,11,0,4,1,verlj001,irvic001,0
2022-06-01,MIN,DET,0,5,2,0,9,0,oberb002,skubt001,1
2022-06-01,KCA,CLE,0,4,7,0,8,0,kellb003,pilkk001,1
2022-06-01,CIN,BOS,1,7,7,0,8,0,greeh001,whitg002,1
2022-06-01,SDN,SLN,2,5,6,1,8,1,darvy001,hudsd002,1
2022-06-01,CHA,TOR,3,7,9,2,10,3,kopem001,ryu-h001,1
2022-06-01,WAS,NYN,0,5,6,0,8,0,lee-e001,carrc003,1
2022-06-01,PIT,LAN,8,4,9,2,12,1,quinj001,whitm004,0
2022-06-01,MIA,COL,12,13,13,3,17,3,roget003,marqg001,1
2022-06-01,MIL,CHN,3,4,8,0,7,0,alexj001,hendk001,1
2022-06-01,ATL,ARI,6,0,12,1,3,0,wrigk001,bumgm001,0
2022-06-01,SFN,PHI,5,6,5,1,10,2,rodoc001,nolaa001,1
2022-06-02,CHA,TOR,3,8,7,0,12,1,cuetj001,manoa001,1
2022-06-02,TBA,TEX,3,1,9,0,6,1,klubc001,heart001,0
2022-06-02,ANA,NYA,1,2,2,0,7,0,detmr001,tailj001,1
2022-06-02,MIN,DET,2,3,5,0,5,1,archc001,faeda001,1
2022-06-02,SEA,BAL,7,6,12,0,8,0,flexc001,lylej001,0
2022-06-02,SDN,MIL,4,5,9,1,9,0,manas001,housa001,1
2022-06-02,SFN,MIA,0,3,3,0,7,0,wooda002,alcas001,1
2022-06-02,NYN,LAN,0,2,3,0,9,0,walkt004,gonst001,1
2022-06-02,ATL,COL,13,6,18,2,13,2,andei001,gomba001,0
2022-06-02,WAS,CIN,1,8,5,1,10,3,adonj001,ashcg001,1
2022-06-02,SLN,CHN,5,7,8,1,12,3,libem001,thomk002,1
2022-06-03,SEA,TEX,4,3,5,2,7,1,gilbl002,dunnd001,0
2022-06-03,CHA,TBA,3,6,11,1,8,1,martd006,mccls003,1
2022-06-03,BOS,OAK,7,2,10,1,6,0,eovan001,kaprj001,0
2022-06-03,DET,NYA,0,13,3,0,15,4,rodre005,coleg001,1
2022-06-03,MIN,TOR,9,3,12,5,4,2,gonzc002,kikuy001,0
2022-06-03,CLE,BAL,6,3,14,0,5,0,biebs001,zimmb002,0
2022-06-03,ARI,PIT,8,6,10,5,10,1,kellm002,brubj001,0
2022-06-03,HOU,KCA,10,3,14,3,6,1,urquj001,singb001,0
2022-06-03,SDN,MIL,7,0,13,1,1,0,musgj001,burnc002,0
2022-06-03,SFN,MIA,15,6,14,5,8,2,brebj001,bleir001,0
2022-06-03,NYN,LAN,1,6,5,1,8,3,bassc001,andet002,1
2022-06-03,ATL,COL,3,1,8,0,3,0,friem001,kuhlc001,0
2022-06-03,WAS,CIN,8,5,12,5,6,2,grayj004,minom001,0
2022-06-03,SLN,CHN,14,5,15,5,11,1,mikom001,strom001,0
2022-06-03,ANA,PHI,0,10,5,0,10,5,silsc001,efliz001,1
2022-06-04,MIN,TOR,3,12,6,1,16,3,bundd001,berrj001,1
2022-06-04,SEA,TEX,2,3,4,1,5,1,gonzm005,ottog001,1
2022-06-04,CHA,TBA,3,2,7,1,4,0,ceasd001,rasmd002,0
2022-06-04,BOS,OAK,8,0,14,0,4,0,piven001,blacp001,0
2022-06-04,DET,NYA,0,3,1,0,4,2,brieb001,sevel001,1
2022-06-04,HOU,KCA,0,6,5,0,10,1,garcl007,bubik001,1
2022-06-04,CLE,BAL,4,5,5,2,4,3,mcket001,wellt003,1
2022-06-04,ARI,PIT,1,2,4,0,5,1,daviz001,contr001,1
2022-06-04,ANA,PHI,2,7,7,0,7,0,lorem002,wheez001,1
2022-06-04,SFN,MIA,4,5,5,1,6,0,webbl001,lopep002,1
2022-06-04,NYN,LAN,9,4,13,4,6,0,peted003,buehw001,0
2022-06-04,ATL,COL,6,2,10,2,3,0,stris002,freek001,0
2022-06-04,WAS,CIN,10,8,15,2,10,2,fedde001,mahlt001,0
2022-06-04,SLN,CHN,7,4,11,0,12,0,palla001,kilic001,0
2022-06-04,SDN,MIL,4,0,6,1,6,0,gorem001,ashba003,0
2022-06-05,HOU,KCA,7,4,12,2,7,1,valdf001,heasj001,0
2022-06-05,MIN,TOR,8,6,16,2,10,4,smeld001,gausk001,0
2022-06-05,SEA,TEX,6,5,12,2,9,4,kirbg001,perem004,0
2022-06-05,CHA,TBA,6,5,16,0,9,2,gioll001,yarbr001,0
2022-06-05,BOS,OAK,5,2,7,2,7,0,hillr001,montf001,0
2022-06-05,DET,NYA,4,5,8,0,7,1,garcr007,montj004,1
2022-06-05,CLE,BAL,3,2,6,1,4,1,plesz001,kremd001,0
2022-06-05,NYN,LAN,5,4,8,1,9,2,willt002,uriaj001,0
2022-06-05,ANA,PHI,7,9,8,0,9,2,sandp002,gibsk002,1
2022-06-05,SDN,MIL,6,4,9,1,8,2,clevm001,lauee001,0
2022-06-05,SFN,MIA,5,1,9,1,5,1,junij001,garrb001,0
2022-06-05,ARI,PIT,0,3,5,0,9,1,gallz001,thomz001,1
2022-06-05,ATL,COL,8,7,11,2,12,3,mortc002,feltr001,0
2022-06-05,WAS,CIN,5,4,7,1,13,0,corbp001,castl003,0
2022-06-05,SLN,CHN,5,3,11,0,11,0,waina001,steej002,0
2022-06-06,TOR,KCA,8,0,10,3,2,0,strir001,lyncd001,0
2022-06-06,SEA,HOU,7,4,7,2,10,3,ray-r002,javic001,0
2022-06-06,BOS,ANA,1,0,6,0,3,0,wachm001,syndn001,0
2022-06-06,NYN,SDN,11,5,16,1,7,1,carrc003,snelb001,0
2022-06-06,ARI,CIN,0,7,1,0,12,1,bumgm001,greeh001,1
2022-06-07,SLN,TBA,2,4,9,0,3,1,hudsd002,sprij001,1
2022-06-07,NYA,MIN,10,4,14,3,12,1,tailj001,sandc001,0
2022-06-07,TOR,KCA,7,0,12,0,6,0,manoa001,kellb003,0
2022-06-07,SEA,HOU,1,4,6,0,7,1,flexc001,verlj001,1
2022-06-07,TEX,CLE,3,6,8,2,9,0,grayj003,quanc001,1
2022-06-07,LAN,CHA,0,4,5,0,7,0,whitm004,kopem001,1
2022-06-07,CHN,BAL,3,9,7,2,9,5,thomk002,bradk001,1
2022-06-07,COL,SFN,5,3,8,2,5,1,marqg001,rodoc001,0
2022-06-07,NYN,SDN,0,7,2,0,6,1,walkt004,darvy001,1
2022-06-07,DET,PIT,5,3,11,0,6,1,skubt001,quinj001,0
2022-06-07,PHI,MIL,3,2,9,2,7,0,suarr001,alexj001,0
2022-06-07,WAS,MIA,2,12,8,1,14,4,adonj001,cabre003,1
2022-06-07,ARI,CIN,8,14,10,2,16,5,gilbt001,ashcg001,1
2022-06-07,OAK,ATL,2,3,5,0,9,3,irvic001,wrigk001,1
2022-06-07,BOS,ANA,6,5,15,0,8,1,whitg002,suarj001,0
2022-06-08,SLN,TBA,3,11,8,1,18,0,naugp001,klubc001,1
2022-06-08,NYA,MIN,1,8,5,0,11,2,cortn001,archc001,1
2022-06-08,TOR,KCA,4,8,12,2,13,0,kikuy001,singb001,1
2022-06-08,SEA,HOU,6,3,10,2,8,0,gilbl002,urquj001,0
2022-06-08,TEX,CLE,0,4,6,0,12,0,dunnd001,biebs001,1
2022-06-08,LAN,CHA,4,1,6,3,4,1,gonst001,cuetj001,0
2022-06-08,BOS,ANA,1,0,7,0,7,0,eovan001,detmr001,0
2022-06-08,NYN,SDN,2,13,5,0,16,1,bassc001,manas001,1
2022-06-08,DET,PIT,3,1,9,0,4,1,faeda001,kellm003,0
2022-06-08,PHI,MIL,10,0,14,4,5,0,nolaa001,housa001,0
2022-06-08,WAS,MIA,1,2,7,0,9,0,grayj004,alcas001,1
2022-06-08,ARI,CIN,7,0,11,3,5,0,kellm002,minom001,0
2022-06-08,OAK,ATL,2,13,8,0,13,4,koenj001,andei001,1
2022-06-08,COL,SFN,1,2,6,0,7,0,senza001,wooda002,1
2022-06-09,OAK,CLE,4,8,8,1,14,2,kaprj001,pilkk001,1
2022-06-09,SLN,TBA,1,2,2,0,3,1,mikom001,mccls003,1
2022-06-09,NYA,MIN,10,7,14,4,9,5,coleg001,bundd001,0
2022-06-09,BAL,KCA,5,7,10,0,10,2,lylej001,bubik001,1
2022-06-09,LAN,CHA,11,9,12,1,10,1,andet002,ceasd001,0
2022-06-09,PHI,MIL,8,3,9,3,11,2,efliz001,burnc002,0
2022-06-09,COL,SFN,4,2,10,0,7,0,gomba001,webbl001,0
2022-06-09,BOS,ANA,2,5,6,0,8,2,piven001,ohtas001,1
2022-06-09,WAS,MIA,4,7,9,0,10,1,stras001,roget003,1
2022-06-09,ARI,CIN,5,4,7,1,9,1,daviz001,mahlt001,0
2022-06-09,PIT,ATL,1,3,8,1,6,0,brubj001,friem001,1
2022-06-10,BOS,SEA,4,3,6,2,10,1,hillr001,gonzm005,0
2022-06-10,CHN,NYA,1,2,9,1,6,1,milew001,sevel001,1
2022-06-10,TBA,MIN,4,9,6,3,13,3,rasmd002,smeld001,1
2022-06-10,BAL,KCA,1,8,4,1,12,3,zimmb002,heasj001,1
2022-06-10,MIA,HOU,7,4,7,4,11,2,lopep002,garcl007,0
2022-06-10,TOR,DET,10,1,15,3,5,0,berrj001,rodre005,0
2022-06-10,TEX,CHA,3,8,6,3,11,1,bushm001,loper003,1
2022-06-10,OAK,CLE,2,3,5,2,7,1,blacp001,mcket001,1
2022-06-10,MIL,WAS,5,11,7,1,19,4,ashba003,fedde001,1
2022-06-10,CIN,SLN,0,2,4,0,6,0,castl003,palla001,1
2022-06-10,LAN,SFN,2,7,6,1,10,2,buehw001,junij001,1
2022-06-10,COL,SDN,0,9,5,0,14,1,kuhlc001,musgj001,1
2022-06-10,ARI,PHI,5,7,7,1,12,3,gallz001,gibsk002,1
2022-06-10,PIT,ATL,2,4,8,0,10,1,contr001,stris002,1
2022-06-10,NYN,ANA,7,3,13,1,9,2,megit002,diazj007,0
2022-06-11,OAK,CLE,10,5,13,4,9,0,montf001,plesz001,0
2022-06-11,CHN,NYA,0,8,5,0,11,6,swarm001,montj004,1
2022-06-11,BOS,SEA,6,7,8,3,13,1,wachm001,kirbg001,1
2022-06-11,TBA,MIN,5,6,13,0,11,1,baz-s001,gonzc002,1
2022-06-11,BAL,KCA,6,4,10,1,10,0,wellt003,lyncd001,0
2022-06-11,MIA,HOU,5,1,6,0,8,0,garrb001,valdf001,0
2022-06-11,TOR,DET,1,3,9,0,8,0,gausk001,brieb001,1
2022-06-11,TEX,CHA,11,9,15,1,15,1,perem004,gioll001,0
2022-06-11,ARI,PHI,0,4,6,0,9,1,bumgm001,wheez001,1
2022-06-11,MIL,WAS,6,8,11,3,9,3,lauee001,corbp001,1
2022-06-11,CIN,SLN,4,5,12,0,7,1,greeh001,waina001,1
2022-06-11,LAN,SFN,2,3,13,1,5,1,kersc001,longs002,1
2022-06-11,COL,SDN,6,2,9,0,4,0,freek001,gorem001,0
2022-06-11,PIT,ATL,4,10,6,2,8,3,thomz001,mortc002,1
2022-06-11,NYN,ANA,6,11,10,2,15,5,carrc003,lorem002,1
2022-06-12,OAK,CLE,3,6,8,3,10,0,irvic001,quanc001,1
2022-06-12,CHN,NYA,4,18,12,1,17,4,thomk002,tailj001,1
2022-06-12,TBA,MIN,6,0,7,1,5,0,sprij001,sandc001,0
2022-06-12,BAL,KCA,10,7,15,3,10,3,kremd001,kellb003,0
2022-06-12,MIA,HOU,4,9,3,1,14,2,cabre003,verlj001,1
2022-06-12,BOS,SEA,2,0,4,1,1,0,crawk001,ray-r002,0
2022-06-12,TEX,CHA,8,6,11,2,8,0,grayj003,kopem001,0
2022-06-12,TOR,DET,6,0,11,1,2,0,strir001,skubt001,0
2022-06-12,MIL,WAS,4,1,9,2,8,0,alexj001,espip001,0
2022-06-12,CIN,SLN,7,6,11,1,12,2,ashcg001,hudsd002,0
2022-06-12,LAN,SFN,0,2,5,0,5,2,uriaj001,rodoc001,1
2022-06-12,COL,SDN,4,2,9,0,6,1,marqg001,snelb001,0
2022-06-12,ARI,PHI,13,1,12,1,7,0,nelsk001,suarr001,0
2022-06-12,PIT,ATL,3,5,7,1,7,4,quinj001,wrigk001,1
2022-06-12,NYN,ANA,4,1,11,2,6,0,walkt004,sandp002,0
2022-06-13,BAL,TOR,1,11,5,0,19,1,bradk001,manoa001,1
2022-06-13,HOU,TEX,3,5,7,0,11,0,javic001,heart001,1
2022-06-13,MIN,SEA,3,2,9,1,6,1,archc001,flexc001,0
2022-06-13,CHA,DET,9,5,15,2,12,1,lynnl001,garcr007,0
2022-06-13,ATL,WAS,9,5,10,5,10,1,andei001,ramie004,0
2022-06-13,KCA,SFN,2,6,6,0,5,0,singb001,wooda002,1
2022-06-13,MIA,PHI,2,3,6,0,10,0,alcas001,nolaa001,1
2022-06-13,SDN,CHN,4,1,10,0,5,1,darvy001,steej002,0
2022-06-13,CIN,ARI,5,4,8,1,10,1,minom001,kellm002,0
2022-06-13,PIT,SLN,5,7,7,2,14,2,kellm003,thomz002,1
2022-06-14,ATL,WAS,10,4,13,5,7,0,friem001,tetrj001,0
2022-06-14,BAL,TOR,6,5,8,2,10,1,lylej001,kikuy001,0
2022-06-14,HOU,TEX,4,3,5,1,8,1,urquj001,dunnd001,0
2022-06-14,MIN,SEA,0,5,4,0,6,2,ryanj002,gilbl002,1
2022-06-14,TBA,NYA,0,2,7,0,5,0,klubc001,coleg001,1
2022-06-14,CHA,DET,5,1,12,0,9,0,ceasd001,hutcd001,0
2022-06-14,OAK,BOS,1,6,4,1,10,2,koenj001,piven001,1
2022-06-14,PIT,SLN,1,9,1,0,14,3,wilsb003,mikom001,1
2022-06-14,CLE,COL,4,3,12,0,9,1,biebs001,senza001,0
2022-06-14,KCA,SFN,2,4,8,0,5,0,bubik001,webbl001,1
2022-06-14,MIA,PHI,11,9,12,4,13,2,roget003,efliz001,0
2022-06-14,MIL,NYN,0,4,3,0,8,0,housa001,bassc001,1
2022-06-14,ANA,LAN,0,2,3,0,3,1,syndn001,gonst001,1
2022-06-14,SDN,CHN,12,5,15,2,10,2,manas001,hendk001,0
2022-06-14,CIN,ARI,5,3,13,0,5,0,mahlt001,daviz001,0
2022-06-15,ATL,WAS,8,2,14,3,4,1,stris002,fedde001,0
2022-06-15,HOU,TEX,9,2,9,2,5,1,garcl007,millt003,0
2022-06-15,MIN,SEA,5,0,8,0,5,0,grays001,gonzm005,0
2022-06-15,TBA,NYA,3,4,7,0,3,2,mccls003,cortn001,1
2022-06-15,CHA,DET,13,0,22,3,4,0,velav001,faeda001,0
2022-06-15,OAK,BOS,1,10,7,1,13,2,kaprj001,wincj001,1
2022-06-15,PIT,SLN,6,4,7,1,9,1,contr001,flahj002,0
2022-06-15,BAL,TOR,6,7,6,3,13,3,zimmb002,berrj001,1
2022-06-15,MIA,PHI,1,3,7,1,8,1,castd003,gibsk002,1
2022-06-15,MIL,NYN,10,2,11,0,5,1,burnc002,peted003,0
2022-06-15,ANA,LAN,1,4,3,0,6,2,detmr001,andet002,1
2022-06-15,CLE,COL,7,5,11,1,11,0,pilkk001,gomba001,0
2022-06-15,SDN,CHN,19,5,21,3,11,1,weatr001,kilic001,0
2022-06-15,CIN,ARI,4,7,5,1,8,1,castl003,gallz001,1
2022-06-15,KCA,SFN,3,2,4,0,7,1,heasj001,longs002,0
2022-06-16,BAL,TOR,10,2,13,1,8,1,wellt003,gausk001,0
2022-06-16,ANA,SEA,4,1,10,2,4,0,ohtas001,kirbg001,0
2022-06-16,TBA,NYA,1,2,3,1,4,1,beekj001,schmc002,1
2022-06-16,TEX,DET,3,1,4,0,8,0,perem004,brieb001,0
2022-06-16,OAK,BOS,4,3,7,0,11,0,blacp001,hillr001,0
2022-06-16,PHI,WAS,10,1,11,3,5,1,wheez001,corbp001,0
2022-06-16,MIL,NYN,4,5,11,1,7,1,ashba003,megit002,1
2022-06-16,CLE,COL,4,2,8,0,11,0,mcket001,kuhlc001,0
2022-06-16,SDN,CHN,6,4,11,2,7,1,musgj001,swarm001,0
2022-06-17,ANA,SEA,1,8,4,0,11,1,lorem002,ray-r002,1
2022-06-17,KCA,OAK,5,1,11,1,5,0,lyncd001,montf001,0
2022-06-17,CHA,HOU,3,13,8,1,12,5,gioll001,valdf001,1
2022-06-17,NYA,TOR,12,3,14,4,5,1,montj004,strir001,0
2022-06-17,SLN,BOS,5,6,10,1,11,0,waina001,wachm001,1
2022-06-17,TBA,BAL,0,1,8,0,5,0,baz-s001,kremd001,1
2022-06-17,PHI,WAS,8,7,7,2,10,2,faltb001,espip001,0
2022-06-17,TEX,DET,7,0,12,1,5,0,grayj003,skubt001,0
2022-06-17,SFN,PIT,2,0,6,2,2,0,rodoc001,thomz001,0
2022-06-17,MIA,NYN,4,10,10,1,9,2,lopep002,carrc003,1
2022-06-17,CLE,LAN,2,1,6,0,8,1,plesz001,kersc001,0
2022-06-17,SDN,COL,4,10,8,1,14,3,gorem001,freek001,1
2022-06-17,MIL,CIN,5,4,7,3,8,3,lauee001,greeh001,0
2022-06-17,ATL,CHN,0,1,2,0,3,0,mortc002,thomk002,1
2022-06-17,MIN,ARI,2,7,10,1,11,2,smeld001,bumgm001,1
2022-06-18,NYA,TOR,4,0,8,0,5,0,tailj001,manoa001,0
2022-06-18,ANA,SEA,3,0,7,2,5,0,suarj001,murfp001,0
2022-06-18,KCA,OAK,2,0,7,0,2,0,kellb003,irvic001,0
2022-06-18,CHA,HOU,7,0,12,0,3,0,cuetj001,verlj001,0
2022-06-18,TEX,DET,7,14,10,2,19,3,heart001,garcr007,1
2022-06-18,SLN,BOS,11,2,14,3,5,0,hudsd002,crawk001,0
2022-06-18,TBA,BAL,7,6,14,1,10,0,sprij001,bradk001,0
2022-06-18,PHI,WAS,2,1,5,1,5,0,nolaa001,grayj004,0
2022-06-18,MIA,NYN,2,3,4,0,6,1,garrb001,walkt004,1
2022-06-18,CLE,LAN,1,7,2,0,11,1,quanc001,uriaj001,1
2022-06-18,SDN,COL,4,5,10,1,9,3,martn002,marqg001,1
2022-06-18,MIL,CIN,7,3,11,2,9,0,alexj001,ashcg001,0
2022-06-18,ATL,CHN,3,6,9,1,13,1,wrigk001,steej002,1
2022-06-18,MIN,ARI,11,1,14,2,4,0,bundd001,weavl001,0
2022-06-18,SFN,PIT,7,5,10,2,8,2,wooda002,quinj001,0
2022-06-19,SLN,BOS,4,6,7,1,9,2,palla001,piven001,1
2022-06-19,NYA,TOR,9,10,11,5,7,4,sevel001,kikuy001,1
2022-06-19,ANA,SEA,4,0,9,1,2,0,rosek001,gilbl002,0
2022-06-19,KCA,OAK,0,4,3,0,9,2,singb001,koenj001,1
2022-06-19,CHA,HOU,3,4,6,0,8,2,kopem001,javic001,1
2022-06-19,TEX,DET,3,7,5,1,8,1,dunnd001,hutcd001,1
2022-06-19,TBA,BAL,1,2,9,0,4,1,klubc001,votha001,1
2022-06-19,ATL,CHN,6,0,9,2,6,0,andei001,hendk001,0
2022-06-19,SFN,PIT,3,4,4,1,8,4,cobba001,kellm003,1
2022-06-19,MIN,ARI,1,7,5,0,8,4,archc001,kellm002,1
2022-06-19,MIL,CIN,6,3,8,2,6,0,housa001,minom001,0
2022-06-19,PHI,WAS,3,9,6,0,12,2,efliz001,tetrj001,1
2022-06-19,CLE,LAN,5,3,11,1,8,1,biebs001,heana001,0
2022-06-19,SDN,COL,3,8,10,2,10,2,snelb001,senza001,1
2022-06-19,MIA,NYN,6,2,8,1,6,0,alcas001,bassc001,0
2022-06-20,NYA,TBA,4,2,7,1,3,0,coleg001,mccls003,0
2022-06-20,TOR,CHA,7,8,8,2,13,3,berrj001,lynnl001,1
2022-06-20,KCA,ANA,6,2,12,3,7,1,bubik001,syndn001,0
2022-06-20,ARI,SDN,1,4,5,0,4,2,daviz001,darvy001,1
2022-06-20,DET,BOS,2,5,10,0,9,0,faeda001,wincj001,1
2022-06-20,MIA,NYN,0,6,7,0,9,0,roget003,peted003,1
2022-06-20,SLN,MIL,0,2,3,0,6,1,mikom001,burnc002,1
2022-06-20,SFN,ATL,1,2,8,0,9,1,webbl001,friem001,1
2022-06-20,CHN,PIT,1,12,10,0,11,0,kilic001,brubj001,1
2022-06-21,DET,BOS,4,5,11,2,8,2,brieb001,hillr001,1
2022-06-21,PHI,TEX,0,7,6,0,11,4,gibsk002,perem004,1
2022-06-21,NYA,TBA,4,5,5,1,8,4,cortn001,beekj001,1
2022-06-21,SEA,OAK,8,2,12,4,7,1,gonzm005,kaprj001,0
2022-06-21,NYN,HOU,2,8,8,2,10,3,willt002,urquj001,1
2022-06-21,TOR,CHA,6,7,8,1,15,0,gausk001,ceasd001,1
2022-06-21,WAS,BAL,3,0,6,1,4,0,fedde001,lylej001,0
2022-06-21,CLE,MIN,6,5,12,2,9,1,civaa001,ryanj002,0
2022-06-21,ARI,SDN,2,3,4,1,5,1,gallz001,manas001,1
2022-06-21,CHN,PIT,1,7,6,1,7,2,swarm001,contr001,1
2022-06-21,SLN,MIL,6,2,11,2,4,1,flahj002,gonzc002,0
2022-06-21,COL,MIA,8,9,13,1,13,2,feltr001,castd003,1
2022-06-21,LAN,CIN,8,2,17,1,5,2,gonst001,mahlt001,0
2022-06-21,SFN,ATL,12,10,14,2,12,4,desca001,stris002,0
2022-06-21,KCA,ANA,12,11,14,3,10,3,heasj001,detmr001,0
2022-06-22,PHI,TEX,2,4,5,1,7,0,wheez001,grayj003,1
2022-06-22,NYA,TBA,5,4,7,3,10,2,montj004,baz-s001,0
2022-06-22,SEA,OAK,9,0,13,2,7,0,kirbg001,blacp001,0
2022-06-22,CLE,MIN,11,10,15,3,12,4,mcket001,grays001,0
2022-06-22,NYN,HOU,3,5,8,0,7,3,carrc003,garcl007,1
2022-06-22,TOR,CHA,9,5,13,3,13,0,strir001,gioll001,0
2022-06-22,DET,BOS,2,6,5,1,9,1,skubt001,wachm001,1
2022-06-22,KCA,ANA,0,5,2,0,8,0,lyncd001,ohtas001,1
2022-06-22,ARI,SDN,4,10,8,2,16,1,bumgm001,clevm001,1
2022-06-22,CHN,PIT,14,5,13,3,5,1,thomk002,eickj001,0
2022-06-22,SLN,MIL,5,4,7,2,7,2,waina001,lauee001,0
2022-06-22,COL,MIA,4,7,6,1,11,3,kuhlc001,lopep002,1
2022-06-22,LAN,CIN,8,4,9,1,7,1,andet002,castl003,0
2022-06-22,SFN,ATL,3,4,6,2,7,1,rodoc001,mortc002,1
2022-06-22,WAS,BAL,0,7,3,0,11,3,corbp001,wellt003,1
2022-06-23,BAL,CHA,4,0,10,1,9,0,kremd001,cuetj001,0
2022-06-23,HOU,NYA,6,7,11,2,6,2,valdf001,tailj001,1
2022-06-23,CLE,MIN,0,1,5,0,5,1,plesz001,smeld001,1
2022-06-23,SEA,OAK,2,1,2,0,5,0,ray-r002,montf001,0
2022-06-23,PHI,SDN,6,2,8,2,7,1,suarr001,musgj001,0
2022-06-23,COL,MIA,2,3,12,0,9,0,freek001,garrb001,1
2022-06-23,SLN,MIL,4,6,7,1,8,2,hudsd002,alexj001,1
2022-06-23,CHN,PIT,7,8,11,0,9,3,steej002,quinj001,1
2022-06-23,SFN,ATL,6,7,14,2,10,2,wooda002,wrigk001,1
2022-06-23,LAN,CIN,10,5,16,5,13,1,kersc001,greeh001,0
2022-06-24,OAK,KCA,1,3,6,0,8,2,irvic001,greiz001,1
2022-06-24,WAS,TEX,2,1,9,0,8,1,espip001,dunnd001,0
2022-06-24,PIT,TBA,3,4,8,3,7,0,kellm003,sprij001,1
2022-06-24,HOU,NYA,3,1,5,1,5,1,verlj001,sevel001,0
2022-06-24,COL,MIN,1,0,5,0,3,0,marqg001,bundd001,0
2022-06-24,BOS,CLE,6,3,12,2,12,1,piven001,quanc001,0
2022-06-24,SEA,ANA,4,3,10,1,7,1,flexc001,lorem002,0
2022-06-24,BAL,CHA,4,1,5,0,1,0,votha001,kopem001,0
2022-06-24,CIN,SFN,4,2,6,0,6,1,ashcg001,cobba001,0
2022-06-24,PHI,SDN,0,1,5,0,7,0,nolaa001,gorem001,1
2022-06-24,TOR,MIL,9,4,13,2,8,1,manoa001,housa001,0
